ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
FDS,FactSet,Financials,16446083072.0,BigCap,30.737232,8.004784,0.28119,0.10808,0.24067,0.54150003,0.22815986612996,1.01,80.856,1.469,1.172,31.834887137695382,7.913,20.924,0.852,0.0153597646306333,-0.0897897602456028,37.08632399294619,-6.744841392429573,0.2264421322678345,-0.0349204524094283,1.0,-0.05,NEUTRAL,0.1,0.75,0.15,0.0,0.0,hold,17.0,440.68765,431.48,-0.59,2025-06-05
EVR,,Financial Services,9219880960.0,SmallCap,22.778414,6.1195216,0.28142,0.15243,0.1418,0.94153,,1.43,53.286,2.396,1.916,,3.142,,1.396,0.0333078235166651,-0.193477457673473,63.41752026292929,6.817340737937681,7.197246627480581,0.73646431529014,1.0,0.1,POSITIVE,0.25,0.6,0.15,0.0,0.0,none,7.0,228.42857,238.41,1.34,2025-06-05
AA,,Basic Materials,7215599104.0,SmallCap,7.451872,1.2408727,0.15351,0.07184,0.0679,0.20899999,0.04306158537354453,1.46,45.505,1.713,0.839,13.230528391533682,0.685,3.79,2.257,0.0348575787298119,-0.3397356756930176,52.83282893845511,-1.4149261126751176,0.1483150059418498,0.4942700164835253,1.0,0.15,NEGATIVE,0.2,0.75,0.05,0.0,0.0,buy,13.0,36.61923,27.87,1.83,2025-06-05
CX,,Basic Materials,9908759552.0,SmallCap,12.839623,7.6203804,0.06308,0.035520002,0.08918,0.32279,0.012580143618097511,1.22,51.115,0.848,0.564,49.55335097230916,6.545,41.747,1.061,0.0255634359416653,0.1795710186173287,57.49114457278154,-2.92439934165184,0.1898520189356487,0.4307388612757913,1.0,0.2,POSITIVE,0.4,0.4,0.2,0.0,0.0,buy,14.0,7.80357,6.81,0.44,2025-06-05
CHTR,Charter Communications,Communication Services,54143000576.0,BigCap,10.936383,3.3862927,0.33116,0.05639,0.094189994,0.54939,0.06475671471096982,,465.632,0.363,0.3,15.136228350497504,2.786,6.934,1.081,0.0248739009202331,-0.0301381272625399,46.83487746424589,-5.899771235698926,2.8281185685455625,0.1465933935995036,1.0,,POSITIVE,0.15,0.7,0.15,0.0,0.0,buy,20.0,428.9225,391.27,0.64,2025-06-05
RHP,,Real Estate,6042086912.0,SmallCap,20.36518,10.700581,0.32494,0.06172,0.12156,0.36201,0.2281393699853651,4.78,364.889,1.214,0.811,11.04479991765581,3.85,12.278,1.591,0.0212460459080567,-0.1695378137799869,51.80965422855608,1.2882801056159596,1.134221773758199,0.2867732717420798,1.0,0.1,NEUTRAL,0.25,0.6,0.15,1.0,0.0,strong_buy,12.0,115.66667,95.94,-0.32,2025-06-05
WEC,WEC Energy Group,Utilities,33671831552.0,BigCap,20.567251,2.5949974,0.12579,0.02987,0.17963,0.43501,-0.08325155383400998,3.38,153.016,0.502,0.323,-44.292643397207456,6.027,15.252,0.439,0.0121751221935438,0.0985618232046701,44.77298640008146,-1.483012781563075,-0.051466293455789,0.3353361062612854,0.0,0.05,POSITIVE,0.15,0.75,0.1,0.0,0.0,buy,14.0,109.37929,104.79,-0.88,2025-06-05
PSTG,,Technology,17861681152.0,SmallCap,143.68158,14.330446,0.09759,0.01612,0.03927,0.69254994,0.12744400144951543,,21.784,1.606,1.332,43.08281808277085,5.09,74.48,1.056,0.0364677921955629,-0.158980274747526,59.520483041871,-1.445852852670474,1.60439503878721,0.5114105093370213,1.0,-0.25,NEUTRAL,0.1,0.55,0.35,1.0,0.0,buy,20.0,69.6775,54.6,-0.18,2025-06-05
2531.T,Takara Holdings,Consumer Staples,247779901440.0,BigCap,15.128885,1.0000589,0.05959,0.02814,0.04467,0.32988998,-0.03358418909425224,2.31,21.801,3.343,2.123,-20.34192431542503,0.781,8.668,0.418,0.0153352108220913,-0.0052815299779587,57.29984012180731,2.6143790849673203,24.89933760948543,0.585210803344358,1.0,0.25,POSITIVE,0.25,0.75,0.0,1.0,0.0,none,,,1264.5,0.68,2025-06-05
CCCS,,Technology,5878814720.0,SmallCap,892.0,2.6981246,0.0072500003,0.01464,0.0094800005,0.76114,0.31794768080171043,,49.603,1.537,1.235,19.078884114600235,7.005,34.44,0.723,0.0208738207332323,-0.2959747417063078,50.71303338174532,3.0023121646997772,-0.0445178389757927,0.5292534518591798,1.0,-0.1,POSITIVE,0.1,0.7,0.2,0.0,0.0,buy,13.0,11.70846,8.92,0.68,2025-06-05
MSCI,MSCI Inc.,Financials,43782598656.0,BigCap,38.998966,-45.81242,0.1390799999999999,0.18135999,0.39075002,0.82113,0.3858620801435428,1.27,,0.843,0.755,38.708234058676446,16.495,28.493,1.326,0.0174461519073654,-0.0663511972346911,53.81849916281719,0.8534243001661385,3.749350441619299,0.4960261592482423,1.0,-0.1,NEGATIVE,0.1,0.7,0.2,0.0,0.0,none,15.0,614.5333,564.07,-0.44,2025-06-05
HIW,,Real Estate,3346143744.0,SmallCap,19.01875,1.3772347,0.07164,0.02217,0.21180001,0.67458,0.5164670276519155,6.61,134.683,1.564,1.484,7.905741202028983,8.143,14.187,1.222,0.0185228667875849,-0.0047259361291192,61.47404360719061,4.426907833037216,0.4827811810884697,0.8317872254936512,1.0,0.15,NEUTRAL,0.15,0.85,0.0,0.0,0.0,none,9.0,30.44444,30.44,0.66,2025-06-05
6479.T,MinebeaMitsumi,Information Technology,788715208704.0,BigCap,13.315739,1.0492672,0.08139,0.03936,0.039049998,0.17758,0.0012732292128800646,2.55,61.434,1.895,1.064,406.81636530299704,0.683,6.476,0.696,0.0217276318433745,-0.2157980547524443,33.5347324303912,-3.3101045296167246,-33.9448372906304,0.0963444463588981,0.0,-0.333,NEUTRAL,0.0,0.67,0.33,1.0,0.0,buy,13.0,3080.7693,1916.0,-1.36,2025-06-05
FBK,,Financial Services,1960111488.0,SmallCap,15.731618,1.2424507,0.082720004,0.00993,0.27391002,0.0,,1.77,,,,,3.015,,0.907,0.0210744916984127,-0.2369052364903935,42.59502757053324,-2.2613017162478575,-0.2413478080636508,0.1190228949038137,1.0,0.1,NEGATIVE,0.25,0.6,0.15,0.0,0.0,none,5.0,55.2,42.79,-0.21,2025-06-05
CMA,,Financial Services,7549677056.0,SmallCap,10.860114,1.1322428,0.11174,0.00932,0.22635001,0.0,,4.94,,,,,2.851,,0.943,0.0227431687347387,-0.1524652959347839,53.82192539929555,2.791199481708974,0.456168236561723,0.5180363565896585,1.0,-0.15,NEGATIVE,0.0,0.85,0.15,0.0,0.0,hold,20.0,58.9,57.49,0.02,2025-06-05
1332.T,Nissui,Consumer Staples,260346167296.0,BigCap,10.255908,0.9397425,0.10019,0.03201,0.02864,0.15715,-0.0008736059835574996,3.31,75.285,1.47,0.537,-336.31024703566214,0.533,8.215,0.012,0.0144250638063103,-0.0773175397327151,44.955740643299954,0.9521469522330208,-5.015023909394245,0.3811767798608844,0.0,0.25,POSITIVE,0.25,0.75,0.0,1.0,0.0,buy,4.0,1211.25,840.0,0.29,2025-06-05
KO,Coca-Cola Company (The),Consumer Staples,305710759936.0,BigCap,28.524097,11.666393,0.38776,0.088929996,0.22999,0.61075,0.10088238706037883,2.86,180.05,1.1,0.751,64.52253541341099,7.356,22.416,0.464,0.0125061360162106,0.1371445403738154,47.02717300315281,-1.2456460154119082,0.0398843031380096,0.4420767939628164,0.0,,POSITIVE,0.15,0.7,0.15,1.0,0.0,buy,25.0,77.7884,70.91,-0.64,2025-06-05
7762.T,Citizen Watch,Industrials,205337690112.0,BigCap,8.600613,0.8023548,0.09151,0.03092,0.07535,0.42461,0.034390629583820505,5.5,26.928,3.507,1.96,18.841993615007663,0.603,5.591,-0.1,0.0176811136744687,-0.0255075028487069,44.84637776998502,-1.8648018648018647,3.4309671309096075,0.0444522941656905,1.0,,POSITIVE,0.0,1.0,0.0,0.0,0.0,hold,6.0,941.6667,843.0,0.12,2025-06-05
6504.T,Fuji Electric,Information Technology,942093500416.0,BigCap,10.235402,1.4047264,0.13889,0.05688,0.08211,0.28298,0.065327615254614,2.58,13.863,1.777,1.091,12.836897939975302,0.933,5.995,0.635,0.0297437362971057,-0.2609032113480939,55.56826548985603,2.454178316247282,57.911563174367984,0.6542045257459174,1.0,1.0,POSITIVE,1.0,0.0,0.0,0.0,0.0,buy,11.0,8600.0,6561.0,-0.53,2025-06-05
SNOW,,Technology,70081519616.0,SmallCap,15.77421325,29.015057,-0.40139,-0.11573,-0.36428002,0.66580003,0.30154354277793033,,111.301,1.579,1.465,60.54431216982397,17.842,-52.855,1.211,0.0326974465541631,0.1437594967557625,75.33300407472782,17.26217006019691,12.20480365882878,0.8157892450609846,1.0,0.2,POSITIVE,0.3,0.6,0.1,2.0,0.0,buy,46.0,225.21196,210.1,0.32,2025-06-05
GOOG,Alphabet Inc. (Class C),Communication Services,2058755637248.0,BigCap,19.017857,5.9989433,0.34789002,0.16896999,0.30857,0.58591,0.1686872527344394,0.5,8.254,1.768,1.597,33.81115846279744,5.529,14.655,1.014,0.0232681874783444,-0.0204371971798745,55.41322825298249,0.18817319111656,2.3910479212965186,0.6390430918018787,1.0,0.05,NEGATIVE,0.25,0.55,0.2,1.0,0.0,buy,16.0,199.3125,169.81,0.25,2025-06-05
ESNT,,Financial Services,5791068160.0,SmallCap,8.349415,1.0343204,0.13286,0.08028,0.57295,0.82908994,1.0208101361078559,2.16,8.734,2.087,1.254,4.494094067123301,4.409,6.252,0.802,0.0143508862192321,0.0231442741950254,45.45211358691827,-0.7990256850982962,0.0716617155434988,0.0967509653777623,1.0,0.2,POSITIVE,0.3,0.6,0.1,2.0,0.0,buy,8.0,64.75,57.1,-0.47,2025-06-05
ODFL,Old Dominion,Industrials,33883848704.0,BigCap,30.082552,8.023017,0.26593,0.16778,0.20044,0.39749,0.10601224776296923,0.69,1.416,1.318,1.194,55.55477772118459,5.95,18.479,1.272,0.0272558571234147,-0.2074038204069318,47.19449473867891,-2.3415649184555845,0.1467541256994877,0.2637251773280583,1.0,0.1,NEGATIVE,0.35,0.4,0.25,1.0,0.0,hold,22.0,167.64682,159.68,-1.12,2025-06-05
MCO,Moody's Corporation,Financials,87769260032.0,BigCap,42.19507,23.721004,0.55498004,0.12687999,0.29145,0.72751,0.3020170150371129,0.77,188.388,1.565,1.403,40.19793869771171,12.813,27.888,1.384,0.0203895876018567,-0.0031020112958491,61.54491335656958,3.153687486908612,6.921879716113722,0.7652667882917219,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,buy,22.0,502.8982,487.54,0.39,2025-06-05
9433.T,KDDI,Communication Services,9594056212480.0,BigCap,14.243945,1.8708866,0.13384,0.04397,0.11586001,0.42386,0.1618285663028456,3.29,78.549,0.596,0.495,10.017873506432416,2.299,7.651,0.058,0.0148097937763931,-0.0120852109791069,33.3339238519755,-3.7325349301397206,-23.85913680439853,0.0545625525051013,1.0,,NEUTRAL,0.0,1.0,0.0,0.0,0.0,buy,14.0,2616.9285,2413.0,0.06,2025-06-05
BK,BNY Mellon,Financials,63283716096.0,BigCap,14.429853,1.6747131,0.11229,0.01082,0.25101998,0.0,,2.13,,,,,-1.569,,1.075,0.0184270114442088,0.0982735761509674,59.1388514676847,-0.3599546561661941,1.6421781135387905,0.4826715965212078,1.0,0.3,POSITIVE,0.3,0.7,0.0,2.0,0.0,buy,14.0,92.85714,88.58,0.26,2025-06-05
CDE,,Basic Materials,6057930752.0,SmallCap,32.655174,2.2018135,0.06444,0.050380003,0.10106,0.42083,-0.11789503483740325,,18.564,1.926,0.508,-42.7389698126064,5.133,15.125,1.318,0.0469340261069764,0.4240601701082478,78.94973162376908,21.410256864834885,0.6989079867960175,1.1232449626969283,1.0,0.15,POSITIVE,0.3,0.55,0.15,3.0,0.0,buy,9.0,10.05556,9.46,5.46,2025-06-05
SFNC,,Financial Services,2340817920.0,SmallCap,16.021551,0.6627086,0.041950002,0.0054,0.20118,0.0,,4.58,,,,,4.107,,0.946,0.0183901893524471,-0.2182611219713901,42.57509965707147,-1.9778481967707864,-0.1619460371709848,0.2040852054099455,1.0,-0.1,NEGATIVE,0.1,0.7,0.2,2.0,0.0,hold,5.0,21.6,18.59,0.22,2025-06-05
BBY,Best Buy,Consumer Discretionary,14923863040.0,BigCap,17.195122,5.4093456,0.30214,0.075100005,0.021300001,0.22607,0.029012254473971655,5.45,146.616,1.023,0.255,12.403655701386263,0.426,6.816,1.27,0.0319871041443311,-0.1964109287910538,52.43896405620127,0.2708407810107147,0.1584273062963888,0.4615845221052646,1.0,-0.35,NEGATIVE,0.1,0.45,0.45,0.0,0.0,buy,22.0,79.70727,70.46,1.1,2025-06-05
UPBD,"Upbound Group, Inc.",Technology,1346784896.0,SmallCap,10.934506,1.9828452,0.19178,,0.0274,0.47749,,6.8,,,,,0.688,,1.75,0.0306734060813174,-0.3071161750006128,49.18634832851743,-7.246116787159039,0.0564791088064993,0.3174731423480188,1.0,0.2,POSITIVE,0.3,0.6,0.1,0.0,0.0,buy,8.0,36.0,24.48,1.37,2025-06-02
ADBE,Adobe Inc.,Information Technology,177589010432.0,BigCap,27.50363,13.841809,0.47284,0.17194,0.30635,0.89155,0.3792428598804452,,50.118,1.185,1.027,21.173902490216566,7.965,20.258,1.545,0.0245116892826385,-0.2255861629748307,62.500749362186376,0.5627579110536021,8.260454403849792,0.7033459039076001,1.0,0.25,POSITIVE,0.3,0.65,0.05,0.0,0.0,buy,34.0,488.02148,415.2,0.31,2025-06-05
9201.T,Japan Airlines,Consumer Discretionary,1285660344320.0,BigCap,12.008644,1.3185488,0.11464,0.03871,0.05748,0.60072,0.013226356264371845,3.07,88.133,1.307,1.148,52.20187172534546,0.79,4.532,0.459,0.0151883977647259,0.1935741612851678,68.28707997803183,7.090909090909091,82.20358334700495,0.8732962735856277,1.0,-0.167,POSITIVE,0.0,0.83,0.17,1.0,0.0,buy,11.0,3263.6365,2970.5,0.87,2025-06-05
BKH,,Utilities,4148987904.0,SmallCap,14.671795,1.1413867,0.080819994,0.03235,0.12667,0.38794,-0.07861998660887437,4.71,115.991,0.762,0.435,-23.92109932054305,3.876,10.906,0.698,0.0133416446208194,-0.0544166753818626,41.82891164824462,-1.7344982474207558,-0.3293804266523992,0.193132487651567,0.0,0.2,NEUTRAL,0.2,0.8,0.0,1.0,0.0,hold,6.0,65.5,57.23,-0.38,2025-06-05
GL,Globe Life,Financials,9894830080.0,BigCap,9.761808,1.8321387,0.20471,0.03194,0.18334,0.32720003,0.23138338846802217,0.9,58.407,0.639,0.503,7.313206110072238,2.179,8.39,0.564,0.0181239976825373,0.1291414353085513,45.60429970499331,-0.307816245075962,-0.2314072671448315,0.2363142837733776,0.0,0.2,POSITIVE,0.2,0.8,0.0,0.0,0.0,buy,11.0,142.36365,119.77,-0.42,2025-06-05
SYNA,,Technology,2382497280.0,SmallCap,14.75179,1.7315181,0.12599,-0.01332,0.15901,0.45462,0.16894070786996115,,63.547,2.879,2.241,13.57451654040633,2.761,37.642,1.691,0.041500086616654,-0.2321738959839625,54.31696113737882,-0.6429797734581197,0.6644334028748418,0.4785800168323422,1.0,0.25,NEUTRAL,0.35,0.55,0.1,0.0,0.0,buy,7.0,82.0,61.81,-1.07,2025-06-05
9301.T,Mitsubishi Logistics,Industrials,419824140288.0,BigCap,13.572343,1.1205311,0.081470005,0.019450001,0.11217,0.18513,0.08164081776443177,3.1,29.022,1.351,1.213,18.10240235901758,1.627,12.159,0.387,0.0189042212353043,0.0090869753353526,76.40811141367307,4.293381037567084,44.158591083825286,0.829878975942965,1.0,,POSITIVE,0.0,1.0,0.0,1.0,0.0,buy,5.0,1290.0,1176.5,0.9,2025-06-05
AYI,,Industrials,8193043968.0,SmallCap,20.11419,3.2291288,0.17859,0.08683,0.105349995,0.46944,0.08074804834191765,0.26,47.298,1.946,1.218,25.633782629863937,2.239,13.412,1.606,0.0228288514734199,-0.1825883094642151,55.683053243523304,1.409608051914668,2.1515913728751457,0.5123573051450468,1.0,0.05,NEGATIVE,0.15,0.75,0.1,0.0,0.0,none,8.0,306.25,265.11,0.64,2025-06-05
9983.T,Fast Retailing,Consumer Discretionary,15054216888320.0,BigCap,36.764652,6.8012633,0.20037001,0.093739994,0.12432,0.54101,-0.05582304147296791,0.98,21.333,2.679,1.196,-81.843584485538,4.402,19.228,0.365,0.020099523844894,-0.0787436405422155,56.39918555943799,4.350621517359623,379.53949141737394,0.6743023829704329,1.0,0.15,NEGATIVE,0.4,0.35,0.25,0.0,0.0,buy,15.0,53443.535,48510.0,-0.37,2025-06-05
EXPD,Expeditors International,Industrials,15253267456.0,BigCap,18.501661,6.6626787,0.37695,0.14770001,0.07637,0.13369,0.054218018631739875,1.38,25.721,1.829,1.619,25.383783248421945,1.316,12.621,1.068,0.0196797137796406,-0.0689413789793673,47.733870741843624,-1.4241543245916093,0.1052875785846083,0.3026357468794953,1.0,-0.05,NEGATIVE,0.15,0.65,0.2,0.0,0.0,none,14.0,107.57143,111.15,-0.42,2025-06-05
RNO.PA,RENAULT,Consumer Discretionary,12630738944.0,BigCap,15.863971,0.3882875,0.028859999,0.02076,0.01337,0.2078,0.14424837506107724,5.03,230.5,1.045,0.959,1.557163758387313,1.091,9.981,1.414,0.0181246678035748,0.0618211672518105,34.540636385907746,-10.384215662615668,-0.4915483684887789,0.0128811842927617,1.0,0.5,NEUTRAL,0.56,0.38,0.06,2.0,0.0,buy,18.0,57.5,43.15,-1.33,2025-06-05
RRC,,Energy,8937627648.0,SmallCap,33.693695,2.2774327,0.069860004,0.03441,0.1039,0.4425,0.06572794388590253,0.95,45.681,0.561,0.526,52.08259606603262,4.009,13.443,0.636,0.0270310455215634,0.1132860631015919,45.45304499623789,-4.88300657133028,0.4235234474621308,0.0867703688211118,1.0,0.2,POSITIVE,0.25,0.7,0.05,2.0,0.0,buy,25.0,40.742,37.4,-0.85,2025-06-05
ADSK,Autodesk,Information Technology,63987736576.0,BigCap,64.31935,24.457027,0.42361,0.08903,0.15945,0.91996,0.35142589624606463,,97.211,0.654,0.515,28.60465028197874,10.139,42.931,1.449,0.0183591787294666,-0.0199397768617827,63.1870412286643,1.9475701473007367,5.645730915386139,0.7273991693100523,1.0,0.15,POSITIVE,0.25,0.65,0.1,0.0,0.0,buy,30.0,336.86932,298.22,-0.05,2025-06-05
4901.T,Fujifilm Holdings,Materials,3808391593984.0,BigCap,14.47192,1.1265811,0.0802,0.04113,0.08165,0.40681,-0.045406738193615744,2.24,23.93,1.405,0.775,-26.244476055559137,1.379,8.925,0.331,0.0209802387510044,-0.0704635818422085,47.83015658930203,-1.7879548306148056,47.62030189731922,0.0370594366839236,1.0,0.273,POSITIVE,0.27,0.73,0.0,0.0,0.0,buy,13.0,3962.3076,3122.0,-0.29,2025-06-05
ABBV,AbbVie,Health Care,331924242432.0,BigCap,80.30342,233.7189,0.884,0.08339,0.073130004,0.71015,0.29531570016739717,3.5,4789.603,0.76,0.485,19.546642979170123,6.9,14.463,0.491,0.0179850772569586,0.086649163033067,53.340125347919354,3.4350907658728542,-0.0312054620612229,0.775858510636142,0.0,-0.05,POSITIVE,0.2,0.55,0.25,0.0,0.0,buy,27.0,209.60889,187.47,0.06,2025-06-05
FCX,Freeport-McMoRan,Materials,59867996160.0,BigCap,34.168034,3.3865466,0.14062001,0.07496,0.07111,0.38459998,0.0773369005427505,1.47,32.19,2.322,0.958,31.140384265629148,3.026,8.289,1.632,0.0332939297367493,-0.0177447291346307,66.6910311538602,9.707978438177966,1.004520502782107,1.1324537722932422,1.0,0.05,POSITIVE,0.15,0.75,0.1,1.0,0.0,buy,19.0,44.28,41.69,1.98,2025-06-05
SAP,,Technology,360552136704.0,SmallCap,55.48743,7.890148,0.12905,0.07627,0.16308,0.73632,0.19363477159859716,0.82,21.931,1.166,1.046,52.98260033213656,10.199,36.316,0.941,0.0197947732567697,0.2161210481768616,66.7735420405287,3.570590345007859,6.494530473509258,0.9648652398507398,1.0,0.05,NEGATIVE,0.2,0.65,0.15,3.0,0.0,buy,13.0,330.94693,309.1,-0.06,2025-06-05
HMC,,Consumer Cyclical,40265719808.0,SmallCap,7.6419096,0.010158817,0.07046,0.025050001,0.038540002,0.21504,-0.05078947419312107,4.74,90.683,1.357,1.004,-0.036540634261689686,0.329,3.651,0.349,0.0237220125072971,0.1063747485801094,41.40974483978541,-3.419378009964634,0.0303911397396348,0.0775530335695979,1.0,0.05,NEGATIVE,0.25,0.55,0.2,0.0,0.0,none,3.0,36.75616,28.8,-1.91,2025-06-05
5411.T,JFE Holdings,Industrials,1080708694016.0,BigCap,12.285192,0.4224465,0.03639,0.010039999,0.0189,0.10669,0.018819577721147205,5.89,68.285,1.607,0.697,11.816641234009941,0.56,7.787,1.192,0.0171511422950908,-0.0181180596142607,49.37987521696234,2.096627164995442,-0.0993750705670208,0.4642462435021839,0.0,,,,,,,,hold,9.0,1896.6666,1697.0,1.01,
FLEX,,Technology,15888329728.0,SmallCap,20.170618,3.2147443,0.16229,0.04282,0.03246,0.08635,0.03614942025565844,,85.626,1.304,0.668,17.027011240954952,0.696,10.068,1.031,0.0325429065539072,0.1000259210118048,65.96005912585369,3.351143899680318,1.6867605965314283,0.6858149201114231,1.0,-0.1,NEUTRAL,0.05,0.8,0.15,0.0,0.0,buy,9.0,46.58111,42.56,-0.49,2025-06-05
COOP,,Financial Services,8449911808.0,SmallCap,14.722407,1.7279233,0.12394,0.03108,0.25934,1.0,-1.3050991028934456,,252.025,1.777,0.249,-2.915144849035844,8.943,10.708,1.034,0.027249591737573,0.3585021993862736,58.899855781339255,5.2270896881225095,3.321664923341885,0.6977049633954733,1.0,0.1,POSITIVE,0.25,0.6,0.15,1.0,0.0,buy,7.0,143.14285,132.06,1.53,2025-06-05
EPAM,EPAM Systems,Information Technology,9918754816.0,BigCap,24.486713,2.7216763,0.11568,0.08141,0.08465,0.30247998,0.11647706878690268,,4.341,3.061,2.898,17.455864353829362,1.837,12.943,1.718,0.0290595679912982,-0.2716228922595018,51.14391469029891,-4.858394951634793,1.4731366408822737,0.2675140952989931,1.0,-0.05,POSITIVE,0.2,0.55,0.25,1.0,0.0,buy,20.0,218.2715,174.57,-0.59,2025-06-05
CM,,Financial Services,64192929792.0,SmallCap,11.847413,1.0758572,0.13359,0.00751,0.30738002,0.0,,4.14,,,,,1.737,,1.242,0.0131513690196022,0.0308279712404118,77.65664498115589,2.8667562853987327,1.6674299225141027,0.8202815867309036,1.0,0.1,NEGATIVE,0.2,0.7,0.1,0.0,0.0,buy,3.0,68.49158,68.71,1.27,2025-06-05
MLM,Martin Marietta Materials,Materials,33205499904.0,BigCap,31.619116,3.65619,0.1187,0.05786,0.16059,0.29542,0.043970322743567145,0.57,63.926,2.249,0.892,113.60815446041889,5.851,17.907,0.886,0.016204885390073,-0.0513157800678094,55.71492704087568,-1.706256488434979,7.582119967275844,0.4304140354184222,1.0,,POSITIVE,0.15,0.7,0.15,1.0,0.0,buy,24.0,592.3975,550.04,0.07,2025-06-05
FFIV,"F5, Inc.",Information Technology,16910447616.0,BigCap,27.989067,5.1459303,0.19892,0.08076,0.21136,0.80896,0.2538173617497074,,8.051,1.533,1.356,22.625741592214748,5.403,19.267,1.009,0.0211936974153142,0.1454776164446598,67.0727199176532,2.826100769197311,5.617727775101514,0.9573632178969824,1.0,0.05,POSITIVE,0.15,0.75,0.1,1.0,0.0,none,11.0,289.83728,293.96,0.04,2025-06-05
ERIE,Erie Indemnity,Financials,19179413504.0,BigCap,31.189627,9.277368,0.3238,0.16288,0.15732999,0.1765,0.09286404365586025,1.52,0.615,1.382,1.254,52.98168899619388,4.748,23.807,0.357,0.0235181849951103,-0.1298281191571065,51.64085084884648,3.808020384249588,-4.6496975209531115,0.7710227788588649,0.0,-0.05,NEGATIVE,0.1,0.75,0.15,1.0,0.0,none,,,367.32,2.1,2025-06-05
HBAN,Huntington Bancshares,Financials,22922905600.0,BigCap,12.103847,1.2427927,0.103719994,0.01026,0.28829,0.0,,3.94,,,,,3.893,,0.945,0.0223292026844816,-0.093376339411214,56.53832168828505,2.842690297870094,0.234299883770463,0.520178294746574,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,buy,20.0,17.645,15.74,0.0,2025-06-05
NVGS,,Energy,975979200.0,SmallCap,11.090551,0.79450583,0.07751,0.044299997,0.15419,0.55722,0.06815059905159207,1.44,71.38,1.103,0.69,24.533724026547088,3.118,6.773,0.797,0.0225181751630614,-0.077657950026813,57.24807079514608,1.396199665999008,0.257718836940624,0.6321942224432173,1.0,0.25,POSITIVE,0.35,0.55,0.1,0.0,0.0,strong_buy,5.0,20.8,14.09,1.22,2025-06-05
KMX,CarMax,Consumer Discretionary,9994699776.0,BigCap,20.439253,1.6112871,0.08128,0.01806,0.01775,0.12336001,0.012584818837146744,,311.168,2.31,0.198,28.06523678813693,1.037,26.983,1.382,0.026917992642388,-0.2241012002763038,48.01473877644135,3.2680825774151976,-0.8322224208992139,0.4729797142167189,0.0,-0.05,NEGATIVE,0.05,0.85,0.1,0.0,0.0,buy,16.0,84.13188,65.4,-0.77,2025-06-05
CF,CF Industries,Materials,14958383104.0,BigCap,12.212963,3.180503,0.20794001,0.08705,0.21798,0.36205003,0.26658100196788775,2.18,45.169,2.591,2.117,9.150199833164221,3.141,6.913,0.955,0.0219126485980015,0.045582301125036,69.70041200804263,3.184108863221903,3.27442109440291,0.7786924484398084,1.0,,NEGATIVE,0.1,0.8,0.1,0.0,0.0,hold,20.0,87.5065,92.28,0.69,2025-06-05
GOOGL,Alphabet Inc. (Class A),Communication Services,2055331774464.0,BigCap,18.835938,5.94156,0.34789002,0.16896999,0.30857,0.58591,0.1686872527344394,0.5,8.254,1.768,1.597,33.759817483336434,5.483,14.535,1.014,0.0234690943944382,-0.0202270835108788,55.02006123661387,0.0919546639427277,2.4912139550743007,0.62109430779668,1.0,-0.25,NEGATIVE,0.05,0.65,0.3,1.0,0.0,buy,52.0,201.4652,168.21,0.1,2025-06-05
EXC,Exelon,Utilities,43339550720.0,BigCap,15.959107,1.5698823,0.10099,0.02755,0.114350006,0.41723,-0.08164901985235284,3.74,174.861,1.086,0.649,-22.361178811826644,3.816,11.825,0.476,0.0135863231786868,0.1511668664006933,39.320836473064325,-3.0323607020389853,-0.4691817495215247,0.1791564188371753,0.0,0.2,NEUTRAL,0.2,0.8,0.0,0.0,0.0,hold,16.0,47.22938,42.86,0.26,2025-06-05
DRI,Darden Restaurants,Consumer Discretionary,25227294720.0,BigCap,24.248594,11.458567,0.48222,0.07198,0.0896,0.21548,0.06505849283266157,2.59,357.83,0.386,0.127,32.88862839634164,2.803,17.768,0.745,0.0217583917977227,0.2781749369217829,62.95486868222204,5.867873488608826,4.075194962661499,0.757104612836434,1.0,0.05,POSITIVE,0.15,0.75,0.1,1.0,0.0,buy,28.0,208.93465,215.06,-0.48,2025-06-05
ANSS,Ansys,Information Technology,29876088832.0,BigCap,50.494057,4.834614,0.102299996,0.06059,0.22948,0.92481005,0.2990535137259216,,13.932,3.657,3.56,38.507496692020595,11.082,32.602,1.189,0.0168445849098476,-0.0132553275276181,56.58606415691326,-0.8236187192510933,2.946126862657252,0.507763308514698,1.0,0.15,POSITIVE,0.2,0.75,0.05,0.0,0.0,hold,7.0,347.7143,338.35,0.52,2025-06-05
