Ticker,Return_6M,Volatility,Beta,PE,PB,EV_Revenue,GrossMargin,ProfitMargin,ROE,MarketCap,Company,Sector,IndexSource,RSI_14,SMA20_above_SMA50,MACD,Momentum_10,BB_Percent,ValueScore,QualityScore,SignalScore,ExtractionDate
4452.T,0.02174095157045297,0.015662054431934667,0.214,27.19016,3.014159,1.868,0.39299,0.06908,0.11133,3100901900288.0,Kao Corp.,Materials,Nikkei225,63.19852671678317,1.0,129.63937258832993,5.283078378804605,0.7929270961602649,0.9312895234173614,0.43646166491091887,0.44777970372631626,2025-06-06
4188.T,-0.01742032684846695,0.018832852349172022,0.359,23.81554,0.6165122,0.742,0.29033002,0.01021,0.046329997,1075482984448.0,Mitsubishi Chemical Holdings,Materials,Nikkei225,57.04628734781266,1.0,12.376985708378925,-0.11922431910915356,0.5519063519555153,0.9330064173157365,0.39175030602212596,0.5509678686967034,2025-06-06
4183.T,-0.018323169874055134,0.020635121294944207,0.609,19.040358,0.7168698,0.716,0.21463,0.017819999,0.0436,608112148480.0,Mitsui Chemicals,Materials,Nikkei225,58.55442174611522,1.0,28.118063597977198,5.9053833605220225,0.746312820361151,0.933665779447169,0.35425852133878516,0.4863758027666826,2025-06-06
4021.T,-0.17427618783801224,0.015061012674462986,0.318,13.145865,2.4360209,2.308,0.46363997,0.17124,0.18391001,567353540608.0,Nissan Chemical Industries,Materials,Nikkei225,44.15520950500332,1.0,-5.329365013039023,-2.6156001868285848,0.16550396494213687,0.9335858437766249,0.4548168605691705,0.6434731975748025,2025-06-06
6988.T,0.0858747724122142,0.025300587222389283,0.56,13.405093,1.7448529,1.44,0.39009997,0.13536,0.13527,1804805734400.0,Nitto Denko,Materials,Nikkei225,49.32237083756831,1.0,2.3627675265884136,-0.3231939163498099,0.3497260834846759,0.933950386892368,0.40693261792329877,0.5947693171167703,2025-06-06
4004.T,-0.21572339345295266,0.028580426896099034,0.513,7.186513,0.8991093,0.961,0.24638,0.02565,0.05722,573078634496.0,Showa Denko,Materials,Nikkei225,65.13647063790087,1.0,93.82016950671232,8.750214887399004,0.8851257771625436,0.9353045150352933,0.37081867883628306,0.4139451460046637,2025-06-06
4063.T,-0.1667559804895452,0.024423342410339947,1.096,16.81781,1.9023331,2.828,0.38424,0.2085,0.12527001,8474284523520.0,Shin-Etsu Chemical,Materials,Nikkei225,52.60874179624316,1.0,66.00792455294504,-0.3303964757709251,0.19030890729144545,0.933243831456121,0.35232415539220785,0.5652200389565611,2025-06-06
4005.T,-0.048143071387786285,0.021369677157016112,0.366,14.331778,0.61377,0.673,0.27836,0.01481,0.03814,552877228032.0,Sumitomo Chemical,Materials,Nikkei225,48.03478995537111,1.0,-0.2321243234075041,0.7155616995106724,0.3713339595982106,0.9344114388099922,0.3896336408383402,0.5926981312229855,2025-06-06
4043.T,0.13942028671712792,0.020325474771749036,0.184,9.177018,0.812797,0.751,0.31522,0.068169996,0.08722,212596883456.0,Tokuyama Corporation,Materials,Nikkei225,64.44364280974796,1.0,50.33043466679146,5.611150822015726,1.011993716626251,0.9350711049037149,0.42576737165076667,0.4541008551287655,2025-06-06
4042.T,0.01485630784218217,0.01667022066961277,0.228,11.447173,0.80232775,0.73,0.24357,0.05454,0.08118,663615635456.0,Tosoh,Materials,Nikkei225,53.473110203245916,1.0,21.528974310469494,-1.115329852871381,0.5179292823498018,0.9347434791240005,0.4060505945674647,0.5765361723807809,2025-06-06
9433.T,-0.023698602390115453,0.014773249829293891,0.058,14.235927,1.8697228,2.298,0.42386,0.11586001,0.13384,9588305821696.0,KDDI,Communication Services,Nikkei225,32.88663673290772,1.0,-28.6419772672225,-4.440919904837431,0.08025567407661442,0.9336892416860291,0.46885611635302055,0.7227069330256062,2025-06-06
9432.T,0.028672122505936093,0.011112585930776337,0.067,13.252508,1.2829748,1.781,0.27643,0.07297,0.097349994,13114019938304.0,Nippon Telegraph & Telephone,Communication Services,Nikkei225,60.47551754867171,1.0,2.257630565173656,5.106098668711156,0.8284151534108978,0.9341553333651466,0.43290133092169186,0.4886629703411519,2025-06-06
9613.T,0.3402760137604417,0.028013142625057122,0.599,39.225708,3.0577714,1.928,0.27753,0.03071,0.049310002,5597142974464.0,NTT Data,Communication Services,Nikkei225,86.74914943130227,1.0,207.8512900168662,0.1254075746175069,0.7751890365180368,0.9294904057051814,0.36717416628761146,0.35627721573685456,2025-06-06
9434.T,0.1324403305569095,0.011126324514049445,0.114,20.276497,3.814213,2.517,0.48290002,0.0804,0.15981,10422478438400.0,SoftBank,Communication Services,Nikkei225,53.62397330462956,1.0,1.2229235940334888,1.8518518518518516,0.5781815310408609,0.9318754137894906,0.4668538385681041,0.5533412150603549,2025-06-06
9984.T,-0.18417145605529672,0.0327556414652147,0.504,9.446647,0.9310964,3.89,0.51827,0.15922,0.11792,10529163706368.0,SoftBank Group,Communication Services,Nikkei225,46.10083503435376,1.0,16.363650542542928,-1.3531618435155413,0.17048911590248586,0.9346810664476645,0.4375600442364146,0.6178586620049085,2025-06-06
1721.T,0.014169748975483287,0.011728136577826983,0.269,12.987424,1.0304471,0.559,0.13706,0.04893,0.08264,386520219648.0,Comsys Holdings,Industrials,Nikkei225,53.31906083070518,1.0,20.382271510708506,-0.2733070148800486,0.3978623461092519,0.9344266758019873,0.38254737364176933,0.5700602312843683,2025-06-06
1925.T,0.035416214920383826,0.012083191919845986,0.417,9.456803,1.1497432,0.958,0.20259,0.059809998,0.12589,3005699588096.0,Daiwa House Industry,Industrials,Nikkei225,41.63661297452461,0.0,-49.782001041646254,-1.1996746644977634,0.2409848233253213,0.9348538878299073,0.3806137403362972,0.6526998306543479,2025-06-06
1808.T,0.08924417008644903,0.012237122749327527,0.09,17.049414,1.1037573,0.652,0.14144,0.029260002,0.06604,587863752704.0,Haseko Corp.,Industrials,Nikkei225,65.4939576032703,1.0,36.44458286909094,3.7590361445783134,0.8388609452579288,0.9337854125867845,0.39786079191515694,0.46790711197618273,2025-06-06
1812.T,0.4018970932028594,0.018534015746595606,0.448,13.946331,1.3903844,0.758,0.11099,0.04321,0.1011,1749284683776.0,Kajima,Industrials,Nikkei225,65.97094417705912,1.0,75.37898254023912,3.4233231283050376,1.221123906667201,0.934099475693801,0.3593427314209983,0.46072362171676995,2025-06-06
1802.T,0.054170095641426386,0.015644298330918557,0.34,12.644883,1.3328251,0.597,0.11367,0.05574,0.12516,1534779719680.0,Obayashi Corp.,Industrials,Nikkei225,51.51238433463491,1.0,8.608126995665316,-0.6634637382749943,0.46060033798366645,0.9343331063779454,0.3732286199826264,0.5852223571513331,2025-06-06
1803.T,0.3945100111646518,0.01892846640953884,0.209,17.302624,1.3022931,0.688,0.10052,0.03395,0.0752,1118744608768.0,Shimizu,Industrials,Nikkei225,63.54917220594812,1.0,35.401264482551824,3.532008830022075,1.1018971958868222,0.9336524954296631,0.3796401429362762,0.48020815805400485,2025-06-06
1801.T,0.25449950363741713,0.018516362689517375,0.378,11.906471,1.6120467,0.672,0.1073,0.05748,0.13745,1382118195200.0,Taisei,Industrials,Nikkei225,62.619075442095934,1.0,188.00925506829935,0.6564280406242259,0.833066687629488,0.9343051363025678,0.368797176853537,0.48044540622369725,2025-06-06
6857.T,-0.09800563084368341,0.04356439931867359,0.6,36.381573,11.485112,7.245,0.57084,0.20671,0.34375998,5817816842240.0,Advantest,Information Technology,Nikkei225,64.58397710092189,1.0,279.36650940299387,16.346294937637566,1.0834669731802795,0.9254944629941816,0.44471199370982173,0.31242882221646484,2025-06-06
6770.T,-0.06364984854975853,0.02234706620302433,0.236,7.7466702,0.70786244,0.25,0.17687,0.0382,0.09423,293055528960.0,Alps Electric,Information Technology,Nikkei225,56.23732224765159,0.0,5.292163914949242,4.70242468772961,0.8763496449872847,0.935377725326075,0.3911367492710454,0.513608560184172,2025-06-06
7751.T,-0.1189291174977446,0.01948480448521599,0.231,23.68262,1.2387054,0.998,0.47285998,0.03762,0.054840002,3919035760640.0,Canon Inc.,Information Technology,Nikkei225,41.68276611329139,1.0,-48.020959100182154,-1.4857142857142858,0.2690813128439591,0.9327128908443763,0.4418324846063957,0.6546603726317775,2025-06-06
6952.T,-0.15229336203173516,0.015490476544216925,0.285,29.457693,1.080969,0.544,0.43321,0.03081,0.03571,236598771712.0,Casio Computer,Information Technology,Nikkei225,38.127658924401516,0.0,-18.62175511489386,-0.14436958614051973,0.3319193384361677,0.9319780322248538,0.4272799084207695,0.655307130216354,2025-06-06
6902.T,-0.08911871295246898,0.020854118704984333,0.591,13.303005,1.0922319,0.749,0.15399,0.058520004,0.08509,5383484080128.0,Denso,Information Technology,Nikkei225,53.07746155482263,1.0,16.12648565749646,1.3921723141581297,0.4552570978200017,0.9343336026475901,0.3537033908504773,0.5573176077492925,2025-06-06
6954.T,-0.05412273317961336,0.02663280171787132,0.512,23.677853,2.015842,3.62,0.36998,0.18511,0.087510005,3475868221440.0,FANUC,Information Technology,Nikkei225,43.93539657898433,1.0,2.5057677966897245,-4.633896569380441,0.04422503446753483,0.9321058825401014,0.4165536527825039,0.6610401788528768,2025-06-06
6504.T,-0.2485095433282115,0.029668576437935756,0.635,10.164215,1.3906707,0.925,0.28298,0.08211,0.13889,932666867712.0,Fuji Electric,Information Technology,Nikkei225,53.32369152129366,1.0,57.447002878933745,1.208927464352139,0.5506469079145707,0.9346408531524659,0.373454051810409,0.5494989382862225,2025-06-06
6702.T,0.22069458075432968,0.022012245754002697,0.83,29.708807,3.4475577,1.739,0.32900003,0.06192,0.1097,6002077335552.0,Fujitsu,Information Technology,Nikkei225,59.547467368635786,1.0,72.4519966951948,1.7168674698795179,0.7327565622243698,0.9307292632424257,0.3551162270801613,0.5097716690967258,2025-06-06
6674.T,0.03286227784923157,0.022910765074068765,0.792,8.3121805,0.72875595,0.605,0.24034001,0.052410003,0.088640004,252911484928.0,GS Yuasa,Information Technology,Nikkei225,47.41357282854943,1.0,23.32522644829578,-1.0011778563015312,0.1234688307440735,0.935251299098815,0.34466360578268046,0.6065469652109192,2025-06-06
6861.T,-0.10467088022198245,0.020935827118153446,0.698,35.357502,4.5313306,12.148,0.83813006,0.37639,0.1348,14085851709440.0,Keyence,Information Technology,Nikkei225,35.645810237496775,1.0,-550.9482954676641,-5.299201043534975,0.018232008012865012,0.9284141738362547,0.49459087890483383,0.819406729991956,2025-06-06
6971.T,0.14840007753027562,0.019559325452224306,0.164,99.854065,0.74885726,1.158,0.27758,0.01196,0.008450001,2409666707456.0,Kyocera,Information Technology,Nikkei225,47.16474560274531,1.0,3.4684807890560023,-0.23330417031204434,0.21118007618850748,0.9217029407195987,0.41011874751593697,0.604924404050369,2025-06-06
6920.T,-0.07097158473249332,0.03313524454073025,1.521,18.675907,7.387357,5.58,0.56617,0.31203,0.45272,1310015619072.0,Lasertec,Information Technology,Nikkei225,53.689565554427574,1.0,243.78088765632492,2.577683615819209,0.4565282507358824,0.9301632211471302,0.33692880964019595,0.49854293937077376,2025-06-06
6479.T,-0.23077939507446976,0.021755362128324976,0.696,12.958071,1.0333323,0.676,0.17758,0.039049998,0.08139,768233963520.0,MinebeaMitsumi,Information Technology,Nikkei225,30.601211117495566,0.0,-39.00733478311622,-6.340269277845777,0.03474095182816335,0.9344186511826099,0.34337151815799555,0.7535135748359142,2025-06-06
6981.T,-0.16081609415904718,0.029430622038661543,0.725,16.628056,1.502053,1.899,0.41167998,0.13412,0.09073,3876502372352.0,Murata Manufacturing,Information Technology,Nikkei225,48.78210057582996,0.0,-9.972549885349054,1.3882123721383341,0.5136382643346199,0.9335451399394741,0.3897705986209691,0.584763061672537,2025-06-06
6594.T,-0.037399821905609976,0.030016871371707814,0.878,18.487482,1.8018409,1.348,0.20598,0.06432,0.09623,3102416044032.0,Nidec,Information Technology,Nikkei225,52.12574698490887,1.0,57.97500321091866,-0.18467220683287164,0.21239588445638896,0.933183776337967,0.33233397967358724,0.568012833365702,2025-06-06
6703.T,0.591193753183604,0.03302832032327124,0.155,10.197552,0.87266165,0.427,0.25055,0.027579999,0.08704001,127117443072.0,Oki Electric Industry,Information Technology,Nikkei225,71.63478154429913,1.0,109.4759484421977,8.112094395280236,0.8391122011989597,0.9349234263671411,0.41050162070888563,0.38287627362121757,2025-06-06
6645.T,-0.2637317979178597,0.023482695372377228,0.95,44.183514,0.93105185,1.143,0.44544998,0.02029,0.01578,718670397440.0,Omron,Information Technology,Nikkei225,30.66298970704875,0.0,-120.36770208365488,-3.388035997882478,0.18023939541175063,0.9298217348581177,0.35074746800502776,0.7429934632669202,2025-06-06
6752.T,0.06644962772561747,0.02794952918403165,0.753,8.246094,0.77940756,0.52,0.31078,0.0433,0.08011,3659469684736.0,Panasonic,Information Technology,Nikkei225,43.12757557073061,1.0,-3.709006287348302,-3.508771929824561,0.14811064961625403,0.9352455049756223,0.35782176622134937,0.6564311277409429,2025-06-06
6723.T,-0.013852008307500996,0.040380641043520175,0.591,21.023102,1.4816526,3.558,0.5575,0.12656,0.073130004,3433818488832.0,Renesas Electronics,Information Technology,Nikkei225,58.882038158194135,1.0,10.550893278570811,7.480314960629922,0.9336459066033154,0.9327509864314746,0.42697188035816286,0.4741255480610982,2025-06-06
7752.T,-0.26942468158867916,0.02182350634499453,0.24,16.20305,0.69838,0.422,0.34361,0.01808,0.04348,719657107456.0,Ricoh,Information Technology,Nikkei225,22.44314898516062,0.0,-62.498386471382446,-14.188730482009504,0.10534438299071132,0.9341200563256041,0.4150105398191186,0.8703265589399074,2025-06-06
7735.T,0.139824498992543,0.03295894855721215,1.271,14.912825,2.459969,1.342,0.37631,0.15908,0.25100002,1021863460864.0,SCREEN Holdings,Information Technology,Nikkei225,59.14620795821441,1.0,125.13880305447492,4.743465634075508,0.6991727347411678,0.9334052856552871,0.3255533348145025,0.4744644560608008,2025-06-06
6724.T,-0.3329586383023184,0.025475713337711703,0.746,10.783674,0.7246781,0.397,0.36174,0.040489998,0.0683,583186251776.0,Seiko Epson,Information Technology,Nikkei225,36.09557310461813,0.0,-45.079463394557706,-2.20252484555466,0.16370344561326208,0.9349086364950379,0.36557118529489424,0.6894003839043825,2025-06-06
6753.T,-0.2745554262599629,0.028237269907629352,0.786,12.325122,2.8777523,0.324,0.18782,0.01671,0.22002001,445030203392.0,Sharp Corporation,Information Technology,Nikkei225,29.019596626904587,0.0,-36.81214749920889,-4.950763053745304,0.20949011841145496,0.9336882540405317,0.3343379432361743,0.7488929934949919,2025-06-06
6758.T,0.2223125593494295,0.02943269443406755,0.768,20.390467,2.823296,1.996,0.28252,0.08811,0.14214,23071593332736.0,Sony,Information Technology,Nikkei225,56.11662472479269,1.0,69.00310081957878,4.072766766223188,0.7160470458738308,0.9323679469783881,0.35956168857943427,0.5072366568383448,2025-06-06
6976.T,0.13537553062946595,0.03972761394953767,0.692,149.1066,0.94574696,1.137,0.20962,0.00682,0.00717,301853868032.0,Taiyo Yuden,Information Technology,Nikkei225,55.6480661371736,1.0,40.13339052948777,3.0664395229982966,0.5470112491011797,0.9143570162141613,0.3425986983385155,0.5243398647102488,2025-06-06
6762.T,-0.24704510590541573,0.03002272066670505,0.33,17.196909,1.5955328,1.267,0.31206,0.07582,0.09664,2871957127168.0,TDK,Information Technology,Nikkei225,46.90262218871849,1.0,3.848723294958063,-1.5289525048796355,0.19943207672094476,0.9334773741836929,0.41039419227651025,0.6177482644065069,2025-06-06
8035.T,-0.012526096033402934,0.030474586944166375,1.28,20.056309,5.8399506,4.252,0.47142,0.22378,0.30101,10834301419520.0,Tokyo Electron,Information Technology,Nikkei225,58.67238352306403,1.0,374.46686085408874,3.933201494177104,0.6811272868361717,0.9308036040084661,0.3449881514558011,0.4348037557990806,2025-06-06
6506.T,-0.21083523975710472,0.03667413189266234,0.918,14.406664,1.8934245,1.628,0.35612,0.10599,0.13613,816421208064.0,Yaskawa Electric Corporation,Information Technology,Nikkei225,43.87484596990724,1.0,17.344167190696226,-3.376304481276857,-0.08406919914887157,0.9337161198384807,0.355671510510228,0.6472153017482658,2025-06-06
6841.T,0.02484471655253917,0.025347651904721675,0.614,17.616375,1.9619702,1.371,0.47554,0.09268,0.11995,906744102912.0,Yokogawa Electric,Information Technology,Nikkei225,64.66243583201454,1.0,108.0570325534427,1.633705932932072,0.7011223105361677,0.9332355701316746,0.40691182018729893,0.47697656942579636,2025-06-06
9502.T,0.10042328055702665,0.014446429307020208,0.2,6.359149,0.46088105,1.041,0.06597,0.05508,0.07532,1284265213952.0,Chubu Electric Power,Energy,Nikkei225,40.86377355602635,1.0,-3.4529749196181,-1.960219083309311,-0.01568870321503313,0.9356224502824492,0.37821578307274717,0.6543105865204286,2025-06-06
9503.T,-0.12420461641586356,0.016157702411728248,0.1,3.6354673,0.5761248,1.237,0.108109996,0.096920006,0.16584,1766310543360.0,Kansai Electric Power,Energy,Nikkei225,37.409661010535515,0.0,-25.286679279824966,-2.159827213822894,0.1587106099115792,0.9359517583629159,0.4048025444845772,0.6782979879686462,2025-06-06
9501.T,-0.27479582838604744,0.024102443430091266,-0.138,3.703814,0.15891936,0.914,0.11519,0.02368,0.0442,597415624704.0,Tokyo Electric Power Company,Energy,Nikkei225,33.10108749552391,0.0,-9.917364516215514,-5.475286718254911,0.0004544728422896582,0.9361658817254208,0.4007887575672184,0.7271054382492517,2025-06-06
1332.T,-0.09459754107375395,0.014457139046499314,0.012,10.219174,0.93637663,0.53,0.15715,0.02864,0.10019,259413704704.0,Nissui,Consumer Staples,Nikkei225,43.260183819669294,0.0,-5.553046766536795,0.7484247934758695,0.3325206621474486,0.9348809521519246,0.4091889576721806,0.6181864442482912,2025-06-06
2802.T,0.12905311074912484,0.01868341375000491,0.087,103.081314,4.8108544,2.575,0.35985002,0.04591,0.09515,3633377443840.0,Ajinomoto,Consumer Staples,Nikkei225,76.42748486604734,1.0,147.04356932878727,5.859947260474656,0.7783037851222083,0.9192072524778339,0.4407333963318798,0.3706830462800571,2025-06-06
2502.T,0.17306501547987607,0.013509426733441203,0.505,15.17421,1.1195525,1.455,0.37373,0.06426,0.07497,2855409287168.0,Asahi Group Holdings,Consumer Staples,Nikkei225,43.34665113312895,0.0,-14.250222212467406,1.3643659711075442,0.3937472645145863,0.9339787941755455,0.3984695661803004,0.6139727044135534,2025-06-06
2914.T,0.05247841300292411,0.012006270424605194,0.206,42.37205,2.031784,2.624,0.55705,0.14324,0.11771,7688304984064.0,Japan Tobacco,Consumer Staples,Nikkei225,44.71260252990471,1.0,6.402342027347913,-2.652877697841727,0.08609329203148787,0.9294379540253945,0.4788048736434914,0.6385972035304985,2025-06-06
2801.T,-0.23119097310276937,0.018714947994311542,0.424,19.685282,2.36496,1.646,0.33743,0.087019995,0.12262,1206603481088.0,Kikkoman,Consumer Staples,Nikkei225,27.45888467363983,0.0,-40.52780347691419,-5.270972531551596,0.06428526699115135,0.9327176823283483,0.4062971814069649,0.7605636899741234,2025-06-06
2503.T,-0.007168344649964853,0.011070538975834357,0.222,29.587023,1.5176837,1.205,0.45784,0.02378,0.056700002,1678307885056.0,Kirin Holdings,Consumer Staples,Nikkei225,44.52887384072746,0.0,-11.369134639358435,0.8524111056989772,0.40906363891926983,0.9316939186570922,0.4379369240584619,0.6118402282603563,2025-06-06
2269.T,0.02768722687331282,0.01351389916016308,0.042,17.24138,1.1656847,0.765,0.29383,0.04402,0.06848,872272232448.0,Meiji Holdings,Consumer Staples,Nikkei225,43.683836311843116,0.0,-36.14737312988018,0.2802865151043289,0.5760517464722471,0.9337177307926567,0.43302242407488534,0.6262158785048719,2025-06-06
2871.T,-0.10016615238547355,0.01565425743157929,0.274,19.37941,1.8264282,0.791,0.17979,0.03523,0.09983,474944077824.0,Nichirei,Consumer Staples,Nikkei225,53.680250488125694,0.0,-0.031114088013055152,3.044305517803751,0.7373283370032534,0.9330933564627731,0.387277420477129,0.5426755966882577,2025-06-06
2282.T,0.01388988884386233,0.01589716733813859,0.165,19.268015,0.9536648,0.486,0.1608,0.0194,0.05167,501087928320.0,NH Foods,Consumer Staples,Nikkei225,40.747854567444186,0.0,-43.125216219626964,-0.09883376161296697,0.27456282011678296,0.9335438838624045,0.39163318821314114,0.6461794936251528,2025-06-06
2002.T,-0.05735455543358947,0.01055220079166135,-0.024,14.636953,1.0280497,0.593,0.22334999,0.04073,0.07052,497595809792.0,Nisshin Seifun Group,Consumer Staples,Nikkei225,36.50139921724263,0.0,-20.775194822546155,-0.9515570934256056,0.2593646449745314,0.9341815629583711,0.4241720937557636,0.6713461633847613,2025-06-06
2531.T,0.006574740256189315,0.015365938054612996,0.418,15.129305,1.010808,0.788,0.32988998,0.04467,0.05959,247877484544.0,Takara Holdings,Consumer Staples,Nikkei225,60.5054814192006,1.0,23.971453865485273,2.8768233387358184,0.6449999368637522,0.9340986848815035,0.39774497289163807,0.5040696505939894,2025-06-06
9532.T,0.1453892318613006,0.014208035805318497,-0.172,10.887314,0.85258484,1.098,0.19601999,0.06497,0.08076999,1439839158272.0,Osaka Gas,Energy,Nikkei225,53.32075026428722,1.0,25.178056068025853,0.3597122302158274,0.37556947714660166,0.9347679918281726,0.4238033773326044,0.5634636968824855,2025-06-06
9531.T,0.059017112768758206,0.016950200886582084,-0.21,25.134079,1.0337585,1.109,0.15406,0.02814,0.04112,1759972425728.0,Tokyo Gas,Energy,Nikkei225,56.135819686520136,1.0,16.906098548293812,2.41884150222788,0.8280417150517075,0.9325838031316811,0.40865092359410876,0.5321782709947873,2025-06-06
5333.T,-0.08580547433301222,0.017619356557267513,0.283,9.501884,0.71770906,0.827,0.28405002,0.08866999,0.07689,517157289984.0,NGK Insulators,Materials,Nikkei225,49.21624062681746,1.0,0.9266044331586727,1.61243881370573,0.41295303032363095,0.9350602611465763,0.412730697950165,0.5783606840871889,2025-06-06
5232.T,0.1453618672224859,0.0167161255838146,0.149,14.023287,0.6548397,0.886,0.22818,0.041050002,0.04717,125083246592.0,Sumitomo Osaka Cement,Materials,Nikkei225,50.09697509959889,1.0,11.693291145587864,1.934443847393874,0.5027076870964052,0.93441776944104,0.40885435350817395,0.568800548005552,2025-06-06
5233.T,-0.00198243996417391,0.021904981766534475,0.526,24.463432,0.64127535,0.872,0.24221,0.06407,0.09243,411485143040.0,Taiheiyo Cement,Materials,Nikkei225,47.31405877777262,0.0,-32.69314490637544,0.9568069983597595,0.4958595431613227,0.9328872273097897,0.3754533228353608,0.6007046807032135,2025-06-06
5332.T,-0.10797541160618418,0.01962855909526866,0.949,50.041935,1.1629894,0.774,0.3507,0.0168,0.02406,581213028352.0,Toto Ltd.,Materials,Nikkei225,40.374955125990034,1.0,-25.65172863942098,-3.9184111647879765,0.10703717301018285,0.9288855868216637,0.33728531227328346,0.6786779289676088,2025-06-06
8750.T,0.03136531365313644,0.02858141585654077,0.274,9.575197,1.1860949,0.551,0.23688,0.04619,0.11687,4115402588160.0,Dai-ichi Life,Financials,Nikkei225,60.31792039574048,1.0,27.01784872389635,4.437178888369921,0.72307977776064,0.9348578548305517,0.3991636277467982,0.4905387690126377,2025-06-06
8725.T,0.020616271336732384,0.023900703330089014,0.233,7.7511897,1.3075088,0.567,0.28837,0.107480004,0.16264999,5218415149056.0,MS&AD Insurance Group,Financials,Nikkei225,62.70065245174507,1.0,75.8936579758174,6.606977462179684,0.7800612224569097,0.9350686834523319,0.4237879678190566,0.44919928551294697,2025-06-06
8630.T,0.0660146699266504,0.02428506067120302,0.142,9.991979,1.4391528,0.011,0.28358,0.07903,0.14828,4051612729344.0,Sompo Holdings,Financials,Nikkei225,45.92720839842012,0.0,-56.49990358630657,3.8095238095238098,0.3973406025881357,0.9347297099001732,0.4279012297149942,0.5871860224360332,2025-06-06
8795.T,0.21635981098101809,0.02619455382657023,0.253,13.844499,1.3161421,0.295,0.17202,0.03497,0.093789995,1704841445376.0,T&D Holdings,Financials,Nikkei225,61.860546034413,1.0,108.5939224118838,3.5294117647058822,0.7104741114337012,0.9341925313605032,0.38797864282462724,0.4744948672314627,2025-06-06
8766.T,0.09135733135080404,0.028007256731337395,0.067,11.437534,2.3474872,1.354,0.37433997,0.13222,0.20487,11904250544128.0,Tokio Marine Holdings,Financials,Nikkei225,63.73035139696944,1.0,164.79964924457454,7.791304347826086,0.8288312593361461,0.9339684258817383,0.46314429416152,0.41572538248898283,2025-06-06
9064.T,0.16067388751296052,0.016095404680870333,0.226,17.999464,1.115133,0.359,0.03973,0.02152,0.064330004,649821290496.0,Yamato Holdings,Consumer Discretionary,Nikkei225,53.30135408096198,1.0,-1.87229539050918,2.0516717325227964,0.6220505889264263,0.9336677257622901,0.3651163570066233,0.5538445442845268,2025-06-06
6113.T,0.027625603593774084,0.019978803289389595,0.545,14.897174,0.9098576,0.966,0.43458998,0.08164,0.0617,472408391680.0,Amada Co. Ltd.,Industrials,Nikkei225,52.89170486765229,1.0,14.00722087921099,1.2392426850258176,0.44827785361710626,0.9341630298736262,0.40604687434556286,0.5600612691723896,2025-06-06
6367.T,-0.09887990258161106,0.018313414096128088,0.721,18.010841,1.6991031,1.055,0.34229,0.055710003,0.09919,4766735269888.0,Daikin Industries,Industrials,Nikkei225,50.497329415853486,1.0,43.15199328511153,2.9077117572692797,0.5829794634699847,0.9333292938794178,0.3682246846371368,0.5518328057187256,2025-06-06
6361.T,-0.08379647981922445,0.028460642159852317,0.85,14.219218,2.2110622,1.193,0.33298,0.081870005,0.16551,1030351421440.0,Ebara,Industrials,Nikkei225,42.26172930065397,1.0,2.4910184958971513,-4.044750430292599,0.0703441785643295,0.9336371180861729,0.35715018390888137,0.6644631525554461,2025-06-06
6305.T,0.30749441539808675,0.02319398215040057,0.822,11.805353,1.1674113,1.039,0.31259,0.059380002,0.10807,944831135744.0,Hitachi Construction Machinery,Industrials,Nikkei225,63.48853304211315,1.0,62.94893738139399,3.494874184529357,0.8675897171500837,0.9344920440368998,0.35323594165948685,0.4754023800222681,2025-06-06
7004.T,0.03532011619908393,0.02127481029669642,0.362,7.1939707,0.8393301,0.381,0.18702999,0.036199998,0.12153,158938595328.0,Hitachi Zōsen,Industrials,Nikkei225,58.387928558524365,1.0,12.729969916963341,4.41988950276243,0.7252131508258296,0.935385759495484,0.37986755341844886,0.5035154599087746,2025-06-06
7013.T,0.8505295727716291,0.03695905069621546,0.995,20.884817,4.886002,1.693,0.23021,0.069299996,0.25753,2353679040512.0,IHI,Industrials,Nikkei225,74.26082204441636,1.0,1018.0466486684109,12.762871646120377,0.9273193156015519,0.9313654543898957,0.32617407892445954,0.14807567375805997,2025-06-06
5631.T,0.18212451861360712,0.041429448244731285,0.455,30.223589,2.8063414,2.059,0.24539,0.07226,0.09715,542242144256.0,Japan Steel Works,Industrials,Nikkei225,75.17963133757067,1.0,408.62747857973227,13.98731239362525,0.879491565610264,0.9309211679506653,0.38504812826104023,0.2529905123292835,2025-06-06
6473.T,0.03456821547256039,0.024486514809113284,0.212,27.249071,0.46976116,0.267,0.14927,0.00728,0.020680001,350035738624.0,JTEKT,Industrials,Nikkei225,45.366570748773654,1.0,5.28719830579189,-2.396804260985353,0.04412534946911674,0.9326134142220395,0.3821855850738405,0.6331497882683514,2025-06-06
6326.T,-0.11666120089486709,0.02262134650376708,0.713,9.38065,0.7705641,1.36,0.30745,0.067329995,0.08743,1848826003456.0,Kubota,Industrials,Nikkei225,46.42045073925929,0.0,-14.62029227592825,2.1918678526048287,0.42344721027464605,0.9350034183343815,0.36545457102919904,0.5907550384116969,2025-06-06
7011.T,0.5090366783169302,0.03617336850989994,0.276,47.508213,4.964888,2.436,0.20513001,0.04882,0.10848,11650836987904.0,Mitsubishi Heavy Industries,Industrials,Nikkei225,74.41047016849075,1.0,187.58001518243736,8.16708229426434,0.8507906273729665,0.927336438202937,0.3938473014080693,0.3525570284716787,2025-06-06
