ticker,name,sector,market_cap,CapType,PE,PB,ROE,ROA,ProfitMargin,GrossMargin,FCF_Margin,DividendYield,DebtEquity,CurrentRatio,QuickRatio,PriceToFCF,EV_Revenue,EV_EBITDA,Beta,Volatility,return_6m,RSI_14,Momentum_10,MACD,BB_Percent,SMA20_above_SMA50,sentiment_score,sentiment_label,positive_ratio,neutral_ratio,negative_ratio,bullet_positive_count,bullet_negative_count,recommendation,analyst_count,target_mean_price,current_price,percent_change,extraction_date
7752.T,Ricoh,Information Technology,719657107456.0,BigCap,16.20305,0.69838,0.04348,0.01754,0.01808,0.34361,0.022372189656273793,3.1,48.942,1.411,0.853,12.725104128952234,0.422,5.968,0.24,0.0218235063449945,-0.2694246815886791,22.44314898516062,-14.188730482009504,-62.498386471382446,0.1053443829907113,0.0,,,,,,,,hold,10.0,1505.0,1264.0,-1.98,
8630.T,Sompo Holdings,Financials,4051612729344.0,BigCap,9.991979,1.4391528,0.14828,0.02485,0.07903,0.28358,-0.09118993417480048,3.48,24.131,74.107,74.034,-8.302180791619005,0.011,0.086,0.142,0.024285060671203,0.0660146699266504,45.92720839842012,3.8095238095238098,-56.49990358630657,0.3973406025881357,0.0,,POSITIVE,0.0,1.0,0.0,2.0,0.0,buy,12.0,5055.75,4360.0,1.02,2025-06-06
MT.AS,ARCELORMITTAL SA,Materials,20264048640.0,BigCap,19.423359,0.3991061,0.02254,0.021760002,0.01978,0.09658,0.03443821151008461,1.95,22.603,1.349,0.429,9.652994248734679,0.483,5.245,1.706,0.0279252590562166,0.1127690396129488,48.71451809416632,0.6049143394970858,0.1045268079103181,0.2123845223690839,1.0,0.1,NEGATIVE,0.4,0.3,0.3,1.0,0.0,buy,13.0,30.681763,26.61,-0.86,2025-06-06
NWE,"NorthWestern Energy Group, Inc.",Utilities,3211380736.0,SmallCap,13.625,1.108639,0.08266,0.02767,0.15677,0.58300996,-0.15239569374483067,5.02,108.246,1.189,0.612,-14.029462716541815,4.189,10.841,0.394,0.0139193826705591,0.0035952095385995,31.790196994598105,-4.3335143378982055,-1.0207150861796137,-0.0221272818776422,0.0,,POSITIVE,0.2,0.6,0.2,1.0,0.0,buy,8.0,61.0,52.43,-0.25,2025-06-06
4385.T,Mercari,Consumer Discretionary,427424415744.0,BigCap,26.762737,5.0460157,0.21622999,0.03103,0.08625,0.70908,-0.07205030565052677,,213.353,1.343,1.29,-31.125024635280408,2.231,15.885,0.99,0.0336901898755982,0.357347950926651,69.20619759035908,11.972437553832902,44.69681872467709,1.295059543502419,1.0,1.0,NEGATIVE,1.0,0.0,0.0,2.0,0.0,hold,13.0,2568.4614,2600.0,4.38,2025-06-06
ZTO,ZTO Express (Cayman) Inc.,Industrials,13650615296.0,SmallCap,10.844936,0.22026686,0.15635,0.08154,0.20756,0.29647,0.03514810989270828,4.11,27.174,1.052,0.83,8.587525063388938,0.184,0.556,-0.174,0.0243806294928813,-0.0732828317474005,40.97847550933047,1.3305758929628873,-0.4359061768575003,0.3086166468042055,0.0,0.3,POSITIVE,0.3,0.7,0.0,0.0,0.0,buy,20.0,23.263895,17.13,0.59,2025-06-06
TEAM,Atlassian Corporation,Technology,56839110656.0,SmallCap,15.86514,41.623413,-0.34334,-0.01928,-0.08659001,0.82308996,0.3543626089504441,,89.896,1.262,1.209,32.0209348689569,11.212,-727.025,0.969,0.0366582597461278,-0.2225314402280632,52.83041874964917,3.913710692708178,-0.8329664492487439,0.5928690819838043,1.0,0.2,NEGATIVE,0.3,0.6,0.1,0.0,0.0,buy,30.0,279.438,214.51,-1.87,2025-06-06
ESS,Essex Property Trust,Real Estate,19215468544.0,BigCap,26.604685,3.2154207,0.12810999,0.028299998,0.36101002,0.68777,0.4268320125642818,3.7,118.416,0.383,0.116,24.22298421381926,13.357,21.032,0.802,0.0176877886774746,-0.0567420930838526,46.922147741701195,1.6291610520091926,-0.576213394670333,0.3547758879889731,1.0,0.2,POSITIVE,0.25,0.7,0.05,1.0,0.0,hold,24.0,310.85416,279.09,0.32,2025-06-06
NET,"Cloudflare, Inc.",Technology,62341271552.0,SmallCap,15.86514,43.708385,-0.07351,-0.026400002,-0.04616,0.76881,0.0319706644200821,,103.508,3.196,2.701,1100.4352174802405,34.28,-2472.751,1.835,0.0382190241065169,0.5922450608011283,84.63621835419065,13.68433915538589,12.330739989524377,0.9544046491666792,1.0,0.25,POSITIVE,0.3,0.65,0.05,1.0,0.0,buy,30.0,148.007,179.67,1.9,2025-06-06
CRUS,"Cirrus Logic, Inc.",Technology,5188833280.0,SmallCap,16.858334,2.7131784,0.17603001,0.11252,0.17483999,0.52532,0.16116281721411221,,7.372,6.351,4.302,16.972043456656703,2.482,10.203,0.942,0.028345587432804,-0.0315013485122535,52.977091663705274,-1.0080238561564203,0.623111186429,0.3804919538809462,1.0,0.25,NEUTRAL,0.3,0.65,0.05,1.0,0.0,strong_buy,7.0,123.18857,101.04,0.99,2025-06-06
WDC,Western Digital,Information Technology,19554613248.0,BigCap,19.195204,3.778482,0.13558,0.055609997,0.10548,0.28561002,0.0901233593525354,0.73,,1.56,0.954,13.819921809761356,5.316,,1.543,0.0351616934274826,0.0453400381918538,79.95186417880565,12.515437899577622,3.000374816315144,0.9639276100196192,1.0,0.25,POSITIVE,0.25,0.75,0.0,0.0,0.0,buy,21.0,57.86,55.45,0.73,2025-06-06
6988.T,Nitto Denko,Materials,1804805734400.0,BigCap,13.405093,1.7448529,0.13527,0.09020001,0.13536,0.39009997,0.07621195101583647,2.3,0.044,3.383,2.588,23.357247898636253,1.44,5.81,0.56,0.0253005872223892,0.0858747724122142,49.32237083756831,-0.3231939163498099,2.3627675265884136,0.3497260834846759,1.0,-1.0,NEGATIVE,0.0,0.0,1.0,1.0,0.0,buy,11.0,2954.5454,2621.5,0.4,2025-06-06
FFIN,"First Financial Bankshares, Inc",Financial Services,5191284736.0,SmallCap,22.401236,3.0689218,0.14596,0.01683,0.41811,0.0,,2.14,,,,,8.812,,0.885,0.0189039232955788,-0.1043944819166541,61.26924601299733,5.279952510506741,0.3405898803804632,0.8813574342803143,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,none,4.0,36.75,36.56,2.75,2025-06-06
7731.T,Nikon,Industrials,467536019456.0,BigCap,80.01126,0.7324165,0.00925,0.008909999,0.00856,0.43613997,-0.033123685851046275,3.46,30.282,2.03,0.946,-19.733190005140557,0.697,8.27,0.181,0.0231985867053304,-0.1283394045695712,48.25502021317763,1.5,-3.4159413215763834,0.4664424587609361,0.0,0.333,POSITIVE,0.33,0.67,0.0,2.0,0.0,hold,11.0,1522.2727,1421.0,-1.56,2025-06-06
8002.T,Marubeni,Consumer Discretionary,4686229798912.0,BigCap,9.395774,1.298446,0.14049,0.01878,0.064559996,0.14718,0.02089807362635129,3.53,67.266,1.425,0.74,28.78528349992296,0.875,14.455,0.759,0.0231905464495357,0.2615452930728241,60.00246019413004,1.8644675510935824,86.92981625117909,0.5729532276921053,1.0,-0.05,POSITIVE,0.25,0.45,0.3,3.0,0.0,buy,11.0,3191.818,2841.0,0.16,2025-06-06
TRGP,Targa Resources,Energy,36320923648.0,BigCap,30.834253,14.852302,0.41976002,0.074439995,0.07981,0.34418,-0.011534986283091242,2.44,630.027,0.649,0.486,-192.5465325641704,3.161,12.755,1.071,0.0269454236559999,-0.1304261823797827,53.82148522005663,5.116600400417337,-1.5093303602957917,0.8105699158057643,0.0,0.1,POSITIVE,0.15,0.8,0.05,1.0,0.0,strong_buy,21.0,202.27571,167.1,1.82,2025-06-06
FANG,Diamondback Energy,Energy,41026056192.0,BigCap,8.73255,1.0485476,0.14668,0.07135,0.32354,0.7546,0.16628683401556937,3.81,33.594,0.859,0.717,20.108536478244574,4.528,6.066,1.036,0.0291574946198265,-0.1464748048236164,53.962432467236574,3.250427876439741,0.3983381786303823,0.6486875417308902,1.0,0.15,POSITIVE,0.2,0.75,0.05,3.0,0.0,buy,31.0,181.61646,140.56,2.26,2025-06-06
MQ,"Marqeta, Inc.",Technology,2573138176.0,SmallCap,54.949997,2.676571,0.05013,0.00294,0.10431,0.69375,0.017701192955879567,,0.445,3.179,3.076,274.2589507916132,3.014,60.97,1.532,0.0321397710238971,0.4162370421349524,73.35005973481549,5.6730785983554615,0.2978826936989938,0.8382055200714625,1.0,0.1,POSITIVE,0.1,0.9,0.0,0.0,0.0,buy,14.0,5.35714,5.47,-0.55,2025-06-06
NXPI,NXP Semiconductors,Information Technology,52829773824.0,BigCap,22.755169,5.6789045,0.25441998,0.087629996,0.19159001,0.56196,0.1173111192453495,1.96,121.164,2.085,1.312,36.39779722674407,4.898,14.143,1.39,0.035156275259221,-0.0389237990428991,59.050688683325056,6.38644516949556,3.171028373815801,0.6956407760716187,1.0,-0.2,NEGATIVE,0.2,0.4,0.4,0.0,0.0,buy,32.0,233.695,207.68,0.38,2025-06-06
FR.PA,VALEO,Industrials,2161716480.0,BigCap,13.015151,0.56121784,0.052729998,0.02747,0.00754,0.18988001,0.027463705700161642,4.92,155.88,0.808,0.539,3.662374483012269,0.313,3.391,1.307,0.0329700304914852,0.0333467254082384,45.53897544179621,0.1866082731187874,0.0601864625200487,0.0700584393630738,1.0,-0.05,NEGATIVE,0.05,0.85,0.1,3.0,0.0,hold,14.0,11.03571,8.59,0.59,2025-06-06
OXLC,Oxford Lane Capital Corp.,Financial Services,2093504000.0,SmallCap,14.933332,1.0375174,0.03098,0.084910005,0.11255,1.0,0.5959233473018052,24.27,35.896,1.772,1.769,8.177849185922826,5.63,,0.794,0.0180906023316883,-0.0475918173458732,46.09691515639197,0.0,-0.0330163818100111,0.33492829018795,1.0,-0.2,NEGATIVE,0.1,0.6,0.3,1.0,0.0,strong_buy,2.0,4.75,4.49,0.9,2025-06-06
7011.T,Mitsubishi Heavy Industries,Industrials,11650836987904.0,BigCap,47.508213,4.964888,0.10848,0.03042,0.04882,0.20513001,0.028195727713298854,0.72,45.804,1.243,0.774,82.19582147256503,2.436,25.788,0.276,0.0361733685098999,0.5090366783169302,74.41047016849075,8.16708229426434,187.58001518243736,0.8507906273729665,1.0,0.375,POSITIVE,0.5,0.38,0.12,0.0,0.0,strong_buy,15.0,3153.3333,3470.0,4.05,2025-06-06
LW,Lamb Weston,Consumer Staples,7877094912.0,BigCap,21.890196,4.8220453,0.2164,0.07366,0.05746,0.23803,0.00240903959944021,2.68,261.312,1.354,0.484,510.8147220796101,1.878,9.773,0.474,0.030756280482857,-0.2704923173471124,61.20974052003859,9.319876568898913,0.8414770930532427,0.8536860813823964,1.0,0.05,NEUTRAL,0.15,0.75,0.1,0.0,0.0,none,14.0,66.00786,55.68,0.8,2025-06-06
HFWA,Heritage Financial Corporation,Financial Services,786813888.0,SmallCap,15.587837,0.89256006,0.05948,0.00723,0.23281999,0.0,,4.21,,,,,3.694,,0.537,0.0185806860282244,-0.0995228082640969,48.07828603743252,0.1736821840474599,-0.0163716056725746,0.2660315704265775,1.0,0.15,POSITIVE,0.15,0.85,0.0,1.0,0.0,none,5.0,27.0,23.31,2.19,2025-06-06
WTFC,Wintrust Financial Corporation,Financial Services,8095888896.0,SmallCap,11.964392,1.3080999,0.11578,0.01129,0.29232,0.0,,1.68,,,,,3.241,,0.817,0.0233437565003906,-0.1081416819093011,57.31655069175855,1.895375298923999,1.7957774212163995,0.579218594269934,1.0,0.05,POSITIVE,0.1,0.85,0.05,1.0,0.0,buy,13.0,137.3077,121.72,2.38,2025-06-06
TOWN,Towne Bank,Financial Services,2561993472.0,SmallCap,14.398306,1.1479342,0.08335,0.01038,0.24815,0.0,,3.04,,,,,3.662,,0.836,0.0167012650164898,-0.0673720141235615,48.93742939721527,-0.7593519961594557,0.1010209735442444,0.2417058532614199,1.0,-0.05,POSITIVE,0.05,0.85,0.1,1.0,0.0,none,4.0,39.0,34.2,1.85,2025-06-06
BX,Blackstone Inc.,Financials,170040246272.0,BigCap,42.3429,13.580911,0.26345,0.11889,0.20561,1.0,,2.94,73.101,0.941,0.821,,10.534,,1.641,0.0291785147957573,-0.238786998215228,52.32376223788751,2.347923587706673,0.2104074197314673,0.424264461608776,1.0,0.05,NEUTRAL,0.3,0.45,0.25,0.0,0.0,buy,21.0,147.30095,140.45,1.95,2025-06-06
2413.T,M3,Consumer Discretionary,1479615053824.0,BigCap,36.49916,3.9098108,0.11377,0.07028,0.1421,0.54182,0.1416979643814485,1.93,5.916,2.964,2.435,36.65157830399185,4.926,19.357,0.943,0.0303654199336298,0.5157839961475255,77.39539034607512,11.629098360655735,88.6520611681758,0.98942105978411,1.0,0.333,POSITIVE,0.33,0.67,0.0,1.0,0.0,buy,12.0,2143.3333,2179.0,0.07,2025-06-06
4043.T,Tokuyama Corporation,Materials,212596883456.0,BigCap,9.177018,0.812797,0.08722,0.04013,0.068169996,0.31522,0.07145600418424229,4.11,40.419,2.569,1.719,8.672246824402809,0.751,5.237,0.184,0.020325474771749,0.1394202867171279,64.44364280974796,5.611150822015726,50.33043466679146,1.011993716626251,1.0,,NEGATIVE,0.5,0.0,0.5,1.0,0.0,strong_buy,3.0,3743.3333,2955.0,1.13,2025-06-06
CMG,Chipotle Mexican Grill,Consumer Discretionary,71059767296.0,BigCap,46.67257,20.394432,0.45574,0.1435,0.13593,0.40282002,0.10106464818896374,,132.72,1.522,1.389,61.318248822542444,6.45,31.623,1.061,0.0210890612746719,-0.1935779748017669,61.09494135015672,3.928717594604194,0.3289755471688593,0.9124183051798468,1.0,-0.05,POSITIVE,0.1,0.75,0.15,0.0,0.0,buy,31.0,57.77226,52.5,-0.19,2025-06-06
IP,International Paper,Materials,24985604096.0,BigCap,40.452995,1.380769,0.03006,0.0154,0.0199,0.29038998,0.024402040088872562,3.93,57.086,1.329,0.867,51.42866413267297,1.71,17.374,0.994,0.0249103759707695,-0.1513470791482742,48.68081639773697,-1.6961848275359577,-0.0044546724711054,0.3834059470719628,1.0,0.3,NEUTRAL,0.4,0.5,0.1,1.0,0.0,buy,13.0,54.32308,47.35,0.53,2025-06-06
CYBR,CyberArk Software Ltd.,Technology,20288479232.0,SmallCap,15.86514,8.272666,-0.053579997,-0.01492,-0.07975,0.77915,0.3092148220936794,,,1.287,1.214,59.87588540393857,17.143,5718.599,0.999,0.0264443236654137,0.2480663089318913,71.8440246977663,7.915785166567801,12.310182443534472,0.9447665420160029,1.0,,POSITIVE,0.25,0.5,0.25,0.0,0.0,strong_buy,36.0,433.5197,403.76,2.95,2025-06-06
CRVL,CorVel Corp.,Financial Services,5596199424.0,SmallCap,59.551914,17.383953,0.33413,0.15093,0.10626,0.23417999,0.08469063451820542,,8.721,1.895,1.346,74.16089948317688,6.123,36.469,1.023,0.021688053302549,-0.0727210407638569,42.76404030967852,-4.895709189495817,-0.4775257928138927,0.0749526415091782,0.0,,NEUTRAL,0.05,0.9,0.05,2.0,0.0,none,,,109.56,0.0,2025-06-06
VRNS,"Varonis Systems, Inc.",Technology,5660606976.0,SmallCap,15.86514,15.523328,-0.22207001,-0.050619997,-0.15882,0.82294,0.3843319872538248,,204.764,1.152,1.032,25.72134716590959,10.039,-60.023,0.757,0.0201718115844242,0.0153583490977105,84.72916004324209,8.158688148732082,1.7354243028076013,0.9943801748379788,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,buy,20.0,52.8555,50.64,1.0,2025-06-06
YALA,Yalla Group Limited,Technology,1094875136.0,SmallCap,9.025974,1.496877,0.20973,0.1033,0.40943,0.64880997,,,0.107,8.157,7.71,,1.163,3.217,0.815,0.0317225851909104,0.6125289794744282,47.60763787661456,-10.3225831062563,-0.0097117908869801,0.2714495007493112,1.0,0.05,NEGATIVE,0.3,0.45,0.25,0.0,0.0,buy,3.0,8.1,6.87,-0.29,2025-06-06
ORCL,Oracle Corporation,Information Technology,488188379136.0,BigCap,40.866196,29.16569,1.03741,0.073460005,0.21799,0.7112,0.09421777837205013,1.17,632.501,1.017,0.873,93.09461023267396,10.25,24.952,1.324,0.0307463046666983,-0.0863122728726609,73.64200549260038,10.615979408442804,6.182218631464593,1.029370825773525,1.0,0.25,POSITIVE,0.3,0.65,0.05,0.0,0.0,buy,34.0,178.34029,174.02,1.65,2025-06-06
LEU,Centrus Energy Corp.,Energy,2434630144.0,SmallCap,22.155039,11.381013,0.85990995,0.05706,0.22591999,0.2972,0.14732711073398388,,213.932,2.116,1.197,35.21532682505399,4.513,20.398,1.374,0.063164041420327,0.8252649409299324,78.44367628533749,53.37554653308416,15.805171313491812,0.9173060261382178,1.0,0.25,POSITIVE,0.35,0.55,0.1,0.0,0.0,strong_buy,10.0,149.02,143.11,4.97,2025-06-06
EGO,Eldorado Gold Corporation,Basic Materials,4365210112.0,SmallCap,12.954268,1.0897107,0.08998,0.054190002,0.23095,0.57589,0.003166159581553476,,23.789,3.12,2.335,966.2185420976532,3.076,5.915,0.813,0.0315345365010322,0.3420720746446855,65.94637341596896,9.284980738624665,0.7213561491948042,0.8392661297487076,1.0,0.1,POSITIVE,0.2,0.7,0.1,0.0,0.0,buy,5.0,21.9,21.13,-1.77,2025-06-06
NFBK,"Northfield Bancorp, Inc.",Financial Services,506824352.0,SmallCap,15.644737,0.7135142,0.044850003,0.0054699997,0.24615,0.0,,4.44,,,,,9.239,,0.769,0.0217522985172561,-0.0723695787119166,60.80040044392389,3.5714356919439103,0.2238357588887733,0.7813720104367692,1.0,0.222,POSITIVE,0.22,0.78,0.0,0.0,0.0,none,2.0,12.5,12.03,2.82,2025-06-06
VMC,Vulcan Materials Company,Materials,35049172992.0,BigCap,37.263344,4.30881,0.120749995,0.059809998,0.12497,0.27443,0.11443762972903955,0.74,67.823,2.417,1.393,40.767453300851464,5.392,18.974,0.836,0.0173267152513275,-0.0713753017230606,52.45048770040234,-2.2032545631200375,2.2099001069828432,0.2864826428096177,1.0,0.05,NEUTRAL,0.2,0.65,0.15,0.0,0.0,buy,24.0,294.38583,264.81,-0.32,2025-06-06
SKYW,"SkyWest, Inc.",Industrials,4143436544.0,SmallCap,11.715103,1.6784145,0.15659,0.047030002,0.09889,0.33148,0.09323550750927581,,106.831,0.756,0.628,12.202849978768324,1.626,6.58,1.906,0.0271186810614512,-0.0656141843517347,59.45176714086081,3.7911787186221337,2.1673265938035513,0.6592521097318671,1.0,0.1,POSITIVE,0.15,0.8,0.05,0.0,0.0,none,5.0,116.6,103.26,2.4,2025-06-06
NVDA,Nvidia,Information Technology,3478654812160.0,BigCap,46.16191,41.489326,1.15463,0.53244996,0.51694,0.70107,0.373315845225335,0.03,12.267,3.388,2.857,62.48543911670671,22.707,38.215,2.122,0.0397965364832249,0.0014983786848401,68.14882136510633,7.3778535847815085,6.362559471235926,0.8405418622017551,1.0,0.35,POSITIVE,0.35,0.65,0.0,3.0,0.0,strong_buy,55.0,172.02219,141.72,1.24,2025-06-06
TKO,TKO Group Holdings,Communication Services,13590931456.0,BigCap,83.96717,3.2648313,0.043169998,0.01617,0.06022,0.69767,0.1401051320459215,0.9,30.107,1.246,0.814,33.987712027771806,7.872,30.734,0.99,0.0224102296457405,0.1569488041865416,58.92870009318017,6.413623853600788,1.7653253407954423,0.8611695905126361,1.0,0.05,NEGATIVE,0.1,0.85,0.05,0.0,0.0,strong_buy,19.0,182.15685,165.94,-1.76,2025-06-06
TRV,Travelers Companies (The),Financials,61973417984.0,BigCap,14.881937,2.198635,0.16052,0.02691,0.09086,0.24556999,0.3343420911602908,1.62,28.495,0.321,0.186,3.9448370839331086,1.368,10.085,0.537,0.0162342164685048,0.056092666243587,56.38742509977629,0.8779714478029268,2.831355952850231,0.6039240001582289,1.0,-0.1,NEGATIVE,0.05,0.8,0.15,1.0,0.0,hold,19.0,280.3742,273.69,0.95,2025-06-06
NEWT,"NewtekOne, Inc.",Financial Services,293093504.0,SmallCap,5.564767,1.0013052,0.18177,0.05831,0.14343001,0.81838,-1.1383513715880471,7.19,258.04,31.494,4.458,-0.7322825976030565,2.292,4.713,1.285,0.025561552110393,-0.2095977911394315,48.886202334189434,0.1865625334998111,-0.0132550361709569,0.3263173066239148,1.0,0.35,NEGATIVE,0.35,0.65,0.0,1.0,0.0,hold,3.0,15.1,10.77,1.89,2025-06-06
RMD,ResMed,Health Care,36934610944.0,BigCap,28.271046,6.6591325,0.25811002,0.14012,0.26152,0.59368,0.23954270400912592,0.85,15.142,3.411,2.058,30.70356002765438,7.27,20.687,0.769,0.0203326811473298,0.0480448868850902,66.43848598967351,2.8188512827818593,3.881393883552306,0.9500896133569336,1.0,0.1,NEGATIVE,0.35,0.4,0.25,0.0,0.0,none,15.0,264.488,252.2,0.99,2025-06-06
AIG,American International Group,Financials,49207054336.0,BigCap,20.82439,1.1960328,0.057439998,0.0072600003,-0.07106,0.32488,0.7176997795713836,2.12,21.112,0.636,0.23,2.536114525623862,1.693,5.934,0.658,0.0165063525041072,0.1329964930639326,59.198803024278064,3.315993687813808,0.7649650878577603,0.8571815560915166,1.0,0.1,POSITIVE,0.15,0.8,0.05,1.0,0.0,buy,17.0,89.24824,87.34,2.22,2025-06-06
EWBC,"East West Bancorp, Inc.",Financial Services,12936253440.0,SmallCap,11.200478,1.6311564,0.1566,0.01592,0.48624,0.0,,2.62,,,,,5.308,,0.912,0.0252607862737085,-0.0974391457906123,59.68757054091304,3.2109061915043418,1.2552560118732998,0.6309162409326291,1.0,0.25,POSITIVE,0.3,0.65,0.05,0.0,0.0,none,13.0,102.07692,94.26,2.98,2025-06-06
PEG,Public Service Enterprise Group,Utilities,39927324672.0,BigCap,21.86202,2.4390357,0.11399999,0.02942,0.17011,0.34208,-0.09055292261904761,3.16,143.849,0.825,0.552,-41.09862668443493,5.812,15.856,0.497,0.0154618198775564,-0.0976462906468783,50.59024282762059,3.4832617282584697,0.1439747825977662,0.6353572411155507,0.0,0.05,POSITIVE,0.15,0.75,0.1,0.0,0.0,buy,15.0,85.674,80.2,0.48,2025-06-06
COIN,Coinbase,Financials,64840253440.0,BigCap,47.851505,6.191206,0.15841,0.00223,0.22028999,0.85248,0.04586444832875961,,43.892,2.517,1.197,211.84783844466028,8.812,74.33,3.62,0.0506630984576775,-0.2591525203956751,56.72570761141952,-6.655637172664061,10.712121121985405,0.5306894378248377,1.0,0.3,POSITIVE,0.4,0.5,0.1,2.0,0.0,buy,28.0,260.29715,251.27,2.9,2025-06-06
HWC,Hancock Whitney Corporation,Financial Services,4638435840.0,SmallCap,9.9926195,1.0890152,0.116009995,0.01348,0.33661997,0.0,,3.38,,,,,2.954,,1.069,0.0218368224731064,-0.0661541397098679,51.03863447859961,-0.430063955208211,0.2645615434677779,0.3226424701554765,1.0,0.25,POSITIVE,0.25,0.75,0.0,0.0,0.0,none,8.0,64.0,54.51,2.39,2025-06-06
TMDX,"TransMedics Group, Inc.",Healthcare,4666865152.0,SmallCap,97.13732,17.52223,0.22993,0.04205,0.10026,0.59470004,-0.1737147814649369,,194.666,9.099,8.132,-55.47064174032977,9.823,64.711,2.076,0.0407383394236649,1.0207294644279212,79.59990054246778,11.833145495415806,9.571886506113287,1.0681586367481888,1.0,0.15,NEGATIVE,0.35,0.45,0.2,0.0,0.0,buy,7.0,129.57143,139.05,2.55,2025-06-06
CMCSA,Comcast,Communication Services,129279369216.0,BigCap,8.528325,1.4963914,0.18049,0.05451,0.12714,0.70364,0.08058028776488085,3.86,113.542,0.645,0.507,12.993794086172736,1.772,5.721,0.948,0.0207020558675518,-0.1834819082052964,50.121279571101546,0.1011848720951532,-0.0420526544439781,0.4222207436098974,1.0,,NEGATIVE,0.1,0.8,0.1,0.0,0.0,buy,27.0,40.17259,34.7,1.4,2025-06-06
ES,Eversource Energy,Utilities,24065552384.0,BigCap,28.730263,1.5683434,0.05617,0.03091,0.06626,0.53669,-0.06667121294780869,4.61,189.941,0.754,0.334,-28.415067745411694,4.215,12.209,0.648,0.0176843275567034,0.1366927304984961,62.92504305369181,3.7979708303306055,1.4190729715028354,0.8182722934380361,1.0,0.05,POSITIVE,0.2,0.65,0.15,3.0,0.0,buy,16.0,68.97125,65.49,0.32,2025-06-06
6473.T,JTEKT,Industrials,350035738624.0,BigCap,27.249071,0.46976116,0.020680001,0.01505,0.00728,0.14927,-0.002611312869310072,5.44,30.93,1.582,1.014,-71.13463047974994,0.267,4.57,0.212,0.0244865148091132,0.0345682154725603,45.366570748773654,-2.396804260985353,5.28719830579189,0.0441253494691167,1.0,-0.333,NEUTRAL,0.0,0.67,0.33,0.0,0.0,buy,4.0,1325.0,1099.5,-0.27,2025-06-06
KVYO,"Klaviyo, Inc. Series A",Technology,10103663616.0,SmallCap,15.86514,8.798239,-0.047319997,-0.04364,-0.04701,0.75769997,0.16516760148702928,,9.652,5.224,4.887,60.8898828963778,8.522,-118.061,0.998,0.0365852172316421,-0.1451937648228676,53.845874401532306,0.8011882838311286,0.5874958630488436,0.4175901019875668,1.0,0.15,POSITIVE,0.3,0.55,0.15,0.0,0.0,buy,22.0,43.26136,34.06,0.26,2025-06-06
SHG,Shinhan Financial Group Co Ltd,Financial Services,21287024640.0,SmallCap,6.7098284,0.00040914465,0.081429996,0.00649,0.31529,0.0,,3.66,,,,,2.702,,0.582,0.0183538087967042,0.1894357993093667,76.95545340607521,10.508736754903923,1.9081032584121616,0.8927872496099291,1.0,,POSITIVE,0.05,0.9,0.05,1.0,0.0,none,1.0,54.0146,42.9,0.02,2025-06-06
4004.T,Showa Denko,Materials,573078634496.0,BigCap,7.186513,0.8991093,0.05722,0.01936,0.02565,0.24638,,4.1,153.559,1.349,0.874,,0.961,7.535,0.513,0.028580426896099,-0.2157233934529526,65.13647063790087,8.750214887399004,93.82016950671232,0.8851257771625436,1.0,0.5,POSITIVE,0.5,0.5,0.0,0.0,0.0,buy,11.0,4400.909,3163.0,-0.25,2025-06-06
HAS,Hasbro,Consumer Discretionary,9277940736.0,BigCap,21.851484,7.930291,0.39041,0.087139994,0.09988,0.64394,0.12252362176652426,4.3,280.61,1.655,1.205,17.753426590126292,2.79,11.755,0.556,0.028280182978635,0.0248862982933317,59.47148153800482,-0.2861482485541781,1.4235723471737316,0.5669521713115238,1.0,-0.05,POSITIVE,0.15,0.65,0.2,0.0,0.0,buy,13.0,76.34231,66.32,1.75,2025-06-06
SAFE,Safehold Inc. New,Real Estate,1099518080.0,SmallCap,10.5,0.467706,0.0444,0.02854,0.26686,0.989,-0.5488012945077,4.65,182.702,40.734,39.824,-5.1313398216389166,13.948,16.917,1.518,0.02614084193882,-0.2679209347486697,50.18770346520377,5.5785085427410275,-0.1517103414074103,0.6231124302790305,0.0,0.1,POSITIVE,0.1,0.9,0.0,1.0,0.0,buy,11.0,21.54545,15.36,0.72,2025-06-06
EQIX,Equinix,Real Estate,89638395904.0,BigCap,95.95497,6.453901,0.07059,0.03119,0.105170004,0.49398997,0.36799409858143356,2.06,141.235,1.437,1.248,27.64295218234177,11.994,28.844,0.957,0.0173505772470167,-0.0598033301577646,72.01518293263668,5.680319758006347,17.56022467257992,1.01650955399786,1.0,-0.1,POSITIVE,0.1,0.7,0.2,3.0,0.0,buy,26.0,1009.11536,914.43,0.52,2025-06-06
7912.T,Dai Nippon Printing,Industrials,949334769664.0,BigCap,8.805308,0.83645755,0.09287,0.03021,0.07593,0.23208,0.04440637152478348,1.88,13.403,1.892,1.366,14.66672210085973,0.638,6.286,0.255,0.0172441442302677,-0.0408116735066119,50.71289684159813,0.4057279236276849,20.10109825399195,0.3274719746806138,1.0,,POSITIVE,0.0,1.0,0.0,0.0,0.0,buy,4.0,2565.0,2103.5,-1.29,2025-06-06
